well,depth,temperature,temperature_unc_1sigma,data_type
AST-02,130.8,13.4,0.1,continuous log
AST-02,131,13.4,0.1,continuous log
AST-02,131.2,13.4,0.1,continuous log
AST-02,131.4,13.4,0.1,continuous log
AST-02,131.6,13.4,0.1,continuous log
AST-02,131.8,13.4,0.1,continuous log
AST-02,132,13.44,0.1,continuous log
AST-02,132.2,13.44,0.1,continuous log
AST-02,132.4,13.44,0.1,continuous log
AST-02,132.6,13.44,0.1,continuous log
AST-02,132.8,13.45,0.1,continuous log
AST-02,133,13.5,0.1,continuous log
AST-02,133.2,13.58,0.1,continuous log
AST-02,133.4,13.55,0.1,continuous log
AST-02,133.6,13.55,0.1,continuous log
AST-02,133.8,13.55,0.1,continuous log
AST-02,134,13.55,0.1,continuous log
AST-02,134.2,13.58,0.1,continuous log
AST-02,134.4,13.66,0.1,continuous log
AST-02,134.6,13.67,0.1,continuous log
AST-02,134.8,13.67,0.1,continuous log
AST-02,135,13.68,0.1,continuous log
AST-02,135.2,13.59,0.1,continuous log
AST-02,135.4,13.58,0.1,continuous log
AST-02,135.6,13.58,0.1,continuous log
AST-02,135.8,13.58,0.1,continuous log
AST-02,136,13.6,0.1,continuous log
AST-02,136.2,13.58,0.1,continuous log
AST-02,136.4,13.62,0.1,continuous log
AST-02,136.6,13.62,0.1,continuous log
AST-02,136.8,13.65,0.1,continuous log
AST-02,137,13.65,0.1,continuous log
AST-02,137.2,13.65,0.1,continuous log
AST-02,137.4,13.65,0.1,continuous log
AST-02,137.6,13.65,0.1,continuous log
AST-02,137.8,13.65,0.1,continuous log
AST-02,138,13.65,0.1,continuous log
AST-02,138.2,13.65,0.1,continuous log
AST-02,138.4,13.65,0.1,continuous log
AST-02,138.6,13.69,0.1,continuous log
AST-02,138.8,13.69,0.1,continuous log
AST-02,139,13.69,0.1,continuous log
AST-02,139.2,13.69,0.1,continuous log
AST-02,139.4,13.72,0.1,continuous log
AST-02,139.6,13.7,0.1,continuous log
AST-02,139.8,13.69,0.1,continuous log
AST-02,140,13.69,0.1,continuous log
AST-02,140.2,13.69,0.1,continuous log
AST-02,140.4,13.69,0.1,continuous log
AST-02,140.6,13.76,0.1,continuous log
AST-02,140.8,13.78,0.1,continuous log
AST-02,141,13.76,0.1,continuous log
AST-02,141.2,13.76,0.1,continuous log
AST-02,141.4,13.76,0.1,continuous log
AST-02,141.6,13.76,0.1,continuous log
AST-02,141.8,13.76,0.1,continuous log
AST-02,142,13.76,0.1,continuous log
AST-02,142.2,13.76,0.1,continuous log
AST-02,142.4,13.76,0.1,continuous log
AST-02,142.6,13.79,0.1,continuous log
AST-02,142.8,13.79,0.1,continuous log
AST-02,143,13.79,0.1,continuous log
AST-02,143.2,13.79,0.1,continuous log
AST-02,143.4,13.79,0.1,continuous log
AST-02,143.6,13.79,0.1,continuous log
AST-02,143.8,13.79,0.1,continuous log
AST-02,144,13.79,0.1,continuous log
AST-02,144.2,13.87,0.1,continuous log
AST-02,144.4,13.89,0.1,continuous log
AST-02,144.6,13.88,0.1,continuous log
AST-02,144.8,13.87,0.1,continuous log
AST-02,145,13.87,0.1,continuous log
AST-02,145.2,13.87,0.1,continuous log
AST-02,145.4,13.87,0.1,continuous log
AST-02,145.6,13.83,0.1,continuous log
AST-02,145.8,13.84,0.1,continuous log
AST-02,146,13.83,0.1,continuous log
AST-02,146.2,13.83,0.1,continuous log
AST-02,146.4,13.92,0.1,continuous log
AST-02,146.6,13.94,0.1,continuous log
AST-02,146.8,13.9,0.1,continuous log
AST-02,147,13.9,0.1,continuous log
AST-02,147.2,13.9,0.1,continuous log
AST-02,147.4,13.94,0.1,continuous log
AST-02,147.6,13.9,0.1,continuous log
AST-02,147.8,13.9,0.1,continuous log
AST-02,148,13.97,0.1,continuous log
AST-02,148.2,13.97,0.1,continuous log
AST-02,148.4,13.97,0.1,continuous log
AST-02,148.6,13.97,0.1,continuous log
AST-02,148.8,13.97,0.1,continuous log
AST-02,149,13.97,0.1,continuous log
AST-02,149.2,14.08,0.1,continuous log
AST-02,149.4,14.1,0.1,continuous log
AST-02,149.6,14.08,0.1,continuous log
AST-02,149.8,14.06,0.1,continuous log
AST-02,150,14.04,0.1,continuous log
AST-02,150.2,14.04,0.1,continuous log
AST-02,150.4,14.04,0.1,continuous log
AST-02,150.6,14.04,0.1,continuous log
AST-02,150.8,14.04,0.1,continuous log
AST-02,151,14.04,0.1,continuous log
AST-02,151.2,14.03,0.1,continuous log
AST-02,151.4,14.04,0.1,continuous log
AST-02,151.6,14.04,0.1,continuous log
AST-02,151.8,14.04,0.1,continuous log
AST-02,152,14.11,0.1,continuous log
AST-02,152.2,14.11,0.1,continuous log
AST-02,152.4,14.08,0.1,continuous log
AST-02,152.6,14.08,0.1,continuous log
AST-02,152.8,14.11,0.1,continuous log
AST-02,153,14.11,0.1,continuous log
AST-02,153.2,14.13,0.1,continuous log
AST-02,153.4,14.15,0.1,continuous log
AST-02,153.6,14.12,0.1,continuous log
AST-02,153.8,14.13,0.1,continuous log
AST-02,154,14.11,0.1,continuous log
AST-02,154.2,14.11,0.1,continuous log
AST-02,154.4,14.38,0.1,continuous log
AST-02,154.6,14.73,0.1,continuous log
AST-02,154.8,14.53,0.1,continuous log
AST-02,155,14.15,0.1,continuous log
AST-02,155.2,14.11,0.1,continuous log
AST-02,155.4,14.11,0.1,continuous log
AST-02,155.6,14.19,0.1,continuous log
AST-02,155.8,14.2,0.1,continuous log
AST-02,156,14.19,0.1,continuous log
AST-02,156.2,14.22,0.1,continuous log
AST-02,156.4,14.2,0.1,continuous log
AST-02,156.6,14.22,0.1,continuous log
AST-02,156.8,14.22,0.1,continuous log
AST-02,157,14.22,0.1,continuous log
AST-02,157.2,14.23,0.1,continuous log
AST-02,157.4,14.29,0.1,continuous log
AST-02,157.6,14.29,0.1,continuous log
AST-02,157.8,14.29,0.1,continuous log
AST-02,158,14.29,0.1,continuous log
AST-02,158.2,14.29,0.1,continuous log
AST-02,158.4,14.29,0.1,continuous log
AST-02,158.6,14.29,0.1,continuous log
AST-02,158.8,14.3,0.1,continuous log
AST-02,159,14.31,0.1,continuous log
AST-02,159.2,14.33,0.1,continuous log
AST-02,159.4,14.33,0.1,continuous log
AST-02,159.6,14.33,0.1,continuous log
AST-02,159.8,14.33,0.1,continuous log
AST-02,160,14.33,0.1,continuous log
AST-02,160.2,14.33,0.1,continuous log
AST-02,160.4,14.33,0.1,continuous log
AST-02,160.6,14.36,0.1,continuous log
AST-02,160.8,14.33,0.1,continuous log
AST-02,161,14.36,0.1,continuous log
AST-02,161.2,14.4,0.1,continuous log
AST-02,161.4,14.4,0.1,continuous log
AST-02,161.6,14.4,0.1,continuous log
AST-02,161.8,14.4,0.1,continuous log
AST-02,162,14.4,0.1,continuous log
AST-02,162.2,14.4,0.1,continuous log
AST-02,162.4,14.4,0.1,continuous log
AST-02,162.6,14.43,0.1,continuous log
AST-02,162.8,14.47,0.1,continuous log
AST-02,163,14.47,0.1,continuous log
AST-02,163.2,14.47,0.1,continuous log
AST-02,163.4,14.47,0.1,continuous log
AST-02,163.6,14.43,0.1,continuous log
AST-02,163.8,14.46,0.1,continuous log
AST-02,164,14.48,0.1,continuous log
AST-02,164.2,14.51,0.1,continuous log
AST-02,164.4,14.51,0.1,continuous log
AST-02,164.6,14.52,0.1,continuous log
AST-02,164.8,14.54,0.1,continuous log
AST-02,165,14.56,0.1,continuous log
AST-02,165.2,14.57,0.1,continuous log
AST-02,165.4,14.51,0.1,continuous log
AST-02,165.6,14.51,0.1,continuous log
AST-02,165.8,14.51,0.1,continuous log
AST-02,166,14.51,0.1,continuous log
AST-02,166.2,14.54,0.1,continuous log
AST-02,166.4,14.57,0.1,continuous log
AST-02,166.6,14.58,0.1,continuous log
AST-02,166.8,14.58,0.1,continuous log
AST-02,167,14.58,0.1,continuous log
AST-02,167.2,14.58,0.1,continuous log
AST-02,167.4,14.6,0.1,continuous log
AST-02,167.6,14.65,0.1,continuous log
AST-02,167.8,14.65,0.1,continuous log
AST-02,168,14.65,0.1,continuous log
AST-02,168.2,14.65,0.1,continuous log
AST-02,168.4,14.65,0.1,continuous log
AST-02,168.6,14.65,0.1,continuous log
AST-02,168.8,14.66,0.1,continuous log
AST-02,169,14.68,0.1,continuous log
AST-02,169.2,14.68,0.1,continuous log
AST-02,169.4,14.68,0.1,continuous log
AST-02,169.6,14.68,0.1,continuous log
AST-02,169.8,14.68,0.1,continuous log
AST-02,170,14.68,0.1,continuous log
AST-02,170.2,14.68,0.1,continuous log
AST-02,170.4,14.68,0.1,continuous log
AST-02,170.6,14.68,0.1,continuous log
AST-02,170.8,14.68,0.1,continuous log
AST-02,171,14.72,0.1,continuous log
AST-02,171.2,14.72,0.1,continuous log
AST-02,171.4,14.72,0.1,continuous log
AST-02,171.6,14.72,0.1,continuous log
AST-02,171.8,14.72,0.1,continuous log
AST-02,172,14.72,0.1,continuous log
AST-02,172.2,14.75,0.1,continuous log
AST-02,172.4,14.73,0.1,continuous log
AST-02,172.6,14.73,0.1,continuous log
AST-02,172.8,14.72,0.1,continuous log
AST-02,173,14.73,0.1,continuous log
AST-02,173.2,14.75,0.1,continuous log
AST-02,173.4,14.79,0.1,continuous log
AST-02,173.6,14.79,0.1,continuous log
AST-02,173.8,14.79,0.1,continuous log
AST-02,174,14.79,0.1,continuous log
AST-02,174.2,14.79,0.1,continuous log
AST-02,174.4,14.79,0.1,continuous log
AST-02,174.6,14.79,0.1,continuous log
AST-02,174.8,14.79,0.1,continuous log
AST-02,175,14.8,0.1,continuous log
AST-02,175.2,14.82,0.1,continuous log
AST-02,175.4,14.82,0.1,continuous log
AST-02,175.6,14.84,0.1,continuous log
AST-02,175.8,14.82,0.1,continuous log
AST-02,176,14.85,0.1,continuous log
AST-02,176.2,14.84,0.1,continuous log
AST-02,176.4,14.82,0.1,continuous log
AST-02,176.6,14.84,0.1,continuous log
AST-02,176.8,14.83,0.1,continuous log
AST-02,177,14.86,0.1,continuous log
AST-02,177.2,14.88,0.1,continuous log
AST-02,177.4,14.9,0.1,continuous log
AST-02,177.6,14.9,0.1,continuous log
AST-02,177.8,14.92,0.1,continuous log
AST-02,178,14.97,0.1,continuous log
AST-02,178.2,14.97,0.1,continuous log
AST-02,178.4,14.93,0.1,continuous log
AST-02,178.6,14.93,0.1,continuous log
AST-02,178.8,14.93,0.1,continuous log
AST-02,179,15,0.1,continuous log
AST-02,179.2,14.98,0.1,continuous log
AST-02,179.4,15,0.1,continuous log
AST-02,179.6,15,0.1,continuous log
AST-02,179.8,15,0.1,continuous log
AST-02,180,15,0.1,continuous log
AST-02,180.2,14.99,0.1,continuous log
AST-02,180.4,14.97,0.1,continuous log
AST-02,180.6,15,0.1,continuous log
AST-02,180.8,15,0.1,continuous log
AST-02,181,15,0.1,continuous log
AST-02,181.2,14.97,0.1,continuous log
AST-02,181.4,14.99,0.1,continuous log
AST-02,181.6,15,0.1,continuous log
AST-02,181.8,15,0.1,continuous log
AST-02,182,15.04,0.1,continuous log
AST-02,182.2,15.07,0.1,continuous log
AST-02,182.4,15.06,0.1,continuous log
AST-02,182.6,15.07,0.1,continuous log
AST-02,182.8,15.04,0.1,continuous log
AST-02,183,15.04,0.1,continuous log
AST-02,183.2,15.04,0.1,continuous log
AST-02,183.4,15.05,0.1,continuous log
AST-02,183.6,15.1,0.1,continuous log
AST-02,183.8,15.11,0.1,continuous log
AST-02,184,15.13,0.1,continuous log
AST-02,184.2,15.11,0.1,continuous log
AST-02,184.4,15.11,0.1,continuous log
AST-02,184.6,15.11,0.1,continuous log
AST-02,184.8,15.11,0.1,continuous log
AST-02,185,15.11,0.1,continuous log
AST-02,185.2,15.14,0.1,continuous log
AST-02,185.4,15.15,0.1,continuous log
AST-02,185.6,15.18,0.1,continuous log
AST-02,185.8,15.18,0.1,continuous log
AST-02,186,15.18,0.1,continuous log
AST-02,186.2,15.17,0.1,continuous log
AST-02,186.4,15.22,0.1,continuous log
AST-02,186.6,15.2,0.1,continuous log
AST-02,186.8,15.22,0.1,continuous log
AST-02,187,15.22,0.1,continuous log
AST-02,187.2,15.22,0.1,continuous log
AST-02,187.4,15.25,0.1,continuous log
AST-02,187.6,15.23,0.1,continuous log
AST-02,187.8,15.22,0.1,continuous log
AST-02,188,15.25,0.1,continuous log
AST-02,188.2,15.25,0.1,continuous log
AST-02,188.4,15.25,0.1,continuous log
AST-02,188.6,15.25,0.1,continuous log
AST-02,188.8,15.25,0.1,continuous log
AST-02,189,15.25,0.1,continuous log
AST-02,189.2,15.25,0.1,continuous log
AST-02,189.4,15.28,0.1,continuous log
AST-02,189.6,15.27,0.1,continuous log
AST-02,189.8,15.26,0.1,continuous log
AST-02,190,15.25,0.1,continuous log
AST-02,190.2,15.25,0.1,continuous log
AST-02,190.4,15.29,0.1,continuous log
AST-02,190.6,15.31,0.1,continuous log
AST-02,190.8,15.29,0.1,continuous log
AST-02,191,15.32,0.1,continuous log
AST-02,191.2,15.29,0.1,continuous log
AST-02,191.4,15.32,0.1,continuous log
AST-02,191.6,15.32,0.1,continuous log
AST-02,191.8,15.32,0.1,continuous log
AST-02,192,15.29,0.1,continuous log
AST-02,192.2,15.32,0.1,continuous log
AST-02,192.4,15.36,0.1,continuous log
AST-02,192.6,15.36,0.1,continuous log
AST-02,192.8,15.36,0.1,continuous log
AST-02,193,15.36,0.1,continuous log
AST-02,193.2,15.36,0.1,continuous log
AST-02,193.4,15.36,0.1,continuous log
AST-02,193.6,15.36,0.1,continuous log
AST-02,193.8,15.39,0.1,continuous log
AST-02,194,15.39,0.1,continuous log
AST-02,194.2,15.39,0.1,continuous log
AST-02,194.4,15.4,0.1,continuous log
AST-02,194.6,15.41,0.1,continuous log
AST-02,194.8,15.42,0.1,continuous log
AST-02,195,15.43,0.1,continuous log
AST-02,195.2,15.43,0.1,continuous log
AST-02,195.4,15.43,0.1,continuous log
AST-02,195.6,15.43,0.1,continuous log
AST-02,195.8,15.46,0.1,continuous log
AST-02,196,15.46,0.1,continuous log
AST-02,196.2,15.46,0.1,continuous log
AST-02,196.4,15.46,0.1,continuous log
AST-02,196.6,15.46,0.1,continuous log
AST-02,196.8,15.46,0.1,continuous log
AST-02,197,15.46,0.1,continuous log
AST-02,197.2,15.46,0.1,continuous log
AST-02,197.4,15.46,0.1,continuous log
AST-02,197.6,15.46,0.1,continuous log
AST-02,197.8,15.46,0.1,continuous log
AST-02,198,15.51,0.1,continuous log
AST-02,198.2,15.53,0.1,continuous log
AST-02,198.4,15.53,0.1,continuous log
AST-02,198.6,15.53,0.1,continuous log
AST-02,198.8,15.53,0.1,continuous log
AST-02,199,15.53,0.1,continuous log
AST-02,199.2,15.52,0.1,continuous log
AST-02,199.4,15.54,0.1,continuous log
AST-02,199.6,15.55,0.1,continuous log
AST-02,199.8,15.56,0.1,continuous log
AST-02,200,15.57,0.1,continuous log
AST-02,200.2,15.57,0.1,continuous log
AST-02,200.4,15.57,0.1,continuous log
AST-02,200.6,15.57,0.1,continuous log
AST-02,200.8,15.61,0.1,continuous log
AST-02,201,15.64,0.1,continuous log
AST-02,201.2,15.64,0.1,continuous log
AST-02,201.4,15.64,0.1,continuous log
AST-02,201.6,15.64,0.1,continuous log
AST-02,201.8,15.64,0.1,continuous log
AST-02,202,15.64,0.1,continuous log
AST-02,202.2,15.64,0.1,continuous log
AST-02,202.4,15.64,0.1,continuous log
AST-02,202.6,15.64,0.1,continuous log
AST-02,202.8,15.66,0.1,continuous log
AST-02,203,15.68,0.1,continuous log
AST-02,203.2,15.68,0.1,continuous log
AST-02,203.4,15.68,0.1,continuous log
AST-02,203.6,15.71,0.1,continuous log
AST-02,203.8,15.73,0.1,continuous log
AST-02,204,15.75,0.1,continuous log
AST-02,204.2,15.75,0.1,continuous log
AST-02,204.4,15.75,0.1,continuous log
AST-02,204.6,15.75,0.1,continuous log
AST-02,204.8,15.75,0.1,continuous log
AST-02,205,15.74,0.1,continuous log
AST-02,205.2,15.75,0.1,continuous log
AST-02,205.4,15.75,0.1,continuous log
AST-02,205.6,15.78,0.1,continuous log
AST-02,205.8,15.78,0.1,continuous log
AST-02,206,15.78,0.1,continuous log
AST-02,206.2,15.78,0.1,continuous log
AST-02,206.4,15.78,0.1,continuous log
AST-02,206.6,15.78,0.1,continuous log
AST-02,206.8,15.78,0.1,continuous log
AST-02,207,15.78,0.1,continuous log
AST-02,207.2,15.78,0.1,continuous log
AST-02,207.4,15.82,0.1,continuous log
AST-02,207.6,15.85,0.1,continuous log
AST-02,207.8,15.85,0.1,continuous log
AST-02,208,15.85,0.1,continuous log
AST-02,208.2,15.82,0.1,continuous log
AST-02,208.4,15.85,0.1,continuous log
AST-02,208.6,15.85,0.1,continuous log
AST-02,208.8,15.85,0.1,continuous log
AST-02,209,15.85,0.1,continuous log
AST-02,209.2,15.89,0.1,continuous log
AST-02,209.4,15.99,0.1,continuous log
AST-02,209.6,15.97,0.1,continuous log
AST-02,209.8,15.92,0.1,continuous log
AST-02,210,15.89,0.1,continuous log
AST-02,210.2,15.89,0.1,continuous log
AST-02,210.4,15.93,0.1,continuous log
AST-02,210.6,15.96,0.1,continuous log
AST-02,210.8,15.96,0.1,continuous log
AST-02,211,15.96,0.1,continuous log
AST-02,211.2,15.96,0.1,continuous log
AST-02,211.4,15.96,0.1,continuous log
AST-02,211.6,15.94,0.1,continuous log
AST-02,211.8,15.93,0.1,continuous log
AST-02,212,15.96,0.1,continuous log
AST-02,212.2,15.95,0.1,continuous log
AST-02,212.4,15.96,0.1,continuous log
AST-02,212.6,16,0.1,continuous log
AST-02,212.8,16,0.1,continuous log
AST-02,213,16,0.1,continuous log
AST-02,213.2,16.02,0.1,continuous log
AST-02,213.4,16.03,0.1,continuous log
AST-02,213.6,16.04,0.1,continuous log
AST-02,213.8,16.07,0.1,continuous log
AST-02,214,16.07,0.1,continuous log
AST-02,214.2,16.07,0.1,continuous log
AST-02,214.4,16.07,0.1,continuous log
AST-02,214.6,16.07,0.1,continuous log
AST-02,214.8,16.07,0.1,continuous log
AST-02,215,16.07,0.1,continuous log
AST-02,215.2,16.07,0.1,continuous log
AST-02,215.4,16.07,0.1,continuous log
AST-02,215.6,16.07,0.1,continuous log
AST-02,215.8,16.13,0.1,continuous log
AST-02,216,16.1,0.1,continuous log
AST-02,216.2,16.1,0.1,continuous log
AST-02,216.4,16.1,0.1,continuous log
AST-02,216.6,16.1,0.1,continuous log
AST-02,216.8,16.1,0.1,continuous log
AST-02,217,16.07,0.1,continuous log
AST-02,217.2,16.13,0.1,continuous log
AST-02,217.4,16.25,0.1,continuous log
AST-02,217.6,16.25,0.1,continuous log
AST-02,217.8,16.25,0.1,continuous log
AST-02,218,16.25,0.1,continuous log
AST-02,218.2,16.25,0.1,continuous log
AST-02,218.4,16.25,0.1,continuous log
AST-02,218.6,16.25,0.1,continuous log
AST-02,218.8,16.25,0.1,continuous log
AST-02,219,16.25,0.1,continuous log
AST-02,219.2,16.15,0.1,continuous log
AST-02,219.4,16.25,0.1,continuous log
AST-02,219.6,16.25,0.1,continuous log
AST-02,219.8,16.25,0.1,continuous log
AST-02,220,16.25,0.1,continuous log
AST-02,220.2,16.28,0.1,continuous log
AST-02,220.4,16.28,0.1,continuous log
AST-02,220.6,16.25,0.1,continuous log
AST-02,220.8,16.28,0.1,continuous log
AST-02,221,16.28,0.1,continuous log
AST-02,221.2,16.28,0.1,continuous log
AST-02,221.4,16.28,0.1,continuous log
AST-02,221.6,16.28,0.1,continuous log
AST-02,221.8,16.28,0.1,continuous log
AST-02,222,16.28,0.1,continuous log
AST-02,222.2,16.28,0.1,continuous log
AST-02,222.4,16.28,0.1,continuous log
AST-02,222.6,16.28,0.1,continuous log
AST-02,222.8,16.28,0.1,continuous log
AST-02,223,16.28,0.1,continuous log
AST-02,223.2,16.28,0.1,continuous log
AST-02,223.4,16.32,0.1,continuous log
AST-02,223.6,16.34,0.1,continuous log
AST-02,223.8,16.32,0.1,continuous log
AST-02,224,16.32,0.1,continuous log
AST-02,224.2,16.32,0.1,continuous log
AST-02,224.4,16.34,0.1,continuous log
AST-02,224.6,16.36,0.1,continuous log
AST-02,224.8,16.38,0.1,continuous log
AST-02,225,16.39,0.1,continuous log
AST-02,225.2,16.39,0.1,continuous log
AST-02,225.4,16.35,0.1,continuous log
AST-02,225.6,16.39,0.1,continuous log
AST-02,225.8,16.41,0.1,continuous log
AST-02,226,16.42,0.1,continuous log
AST-02,226.2,16.42,0.1,continuous log
AST-02,226.4,16.42,0.1,continuous log
AST-02,226.6,16.42,0.1,continuous log
AST-02,226.8,16.42,0.1,continuous log
AST-02,227,16.42,0.1,continuous log
AST-02,227.2,16.42,0.1,continuous log
AST-02,227.4,16.43,0.1,continuous log
AST-02,227.6,16.45,0.1,continuous log
AST-02,227.8,16.42,0.1,continuous log
AST-02,228,16.42,0.1,continuous log
AST-02,228.2,16.42,0.1,continuous log
AST-02,228.4,16.45,0.1,continuous log
AST-02,228.6,16.49,0.1,continuous log
AST-02,228.8,16.49,0.1,continuous log
AST-02,229,16.49,0.1,continuous log
AST-02,229.2,16.49,0.1,continuous log
AST-02,229.4,16.49,0.1,continuous log
AST-02,229.6,16.49,0.1,continuous log
AST-02,229.8,16.49,0.1,continuous log
AST-02,230,16.49,0.1,continuous log
AST-02,230.2,16.49,0.1,continuous log
AST-02,230.4,16.49,0.1,continuous log
AST-02,230.6,16.49,0.1,continuous log
AST-02,230.8,16.49,0.1,continuous log
AST-02,231,16.52,0.1,continuous log
AST-02,231.2,16.53,0.1,continuous log
AST-02,231.4,16.53,0.1,continuous log
AST-02,231.6,16.53,0.1,continuous log
AST-02,231.8,16.53,0.1,continuous log
AST-02,232,16.53,0.1,continuous log
AST-02,232.2,16.49,0.1,continuous log
AST-02,232.4,16.53,0.1,continuous log
AST-02,232.6,16.5,0.1,continuous log
AST-02,232.8,16.53,0.1,continuous log
AST-02,233,16.53,0.1,continuous log
AST-02,233.2,16.53,0.1,continuous log
AST-02,233.4,16.53,0.1,continuous log
AST-02,233.6,16.53,0.1,continuous log
AST-02,233.8,16.53,0.1,continuous log
AST-02,234,16.53,0.1,continuous log
AST-02,234.2,16.53,0.1,continuous log
AST-02,234.4,16.53,0.1,continuous log
AST-02,234.6,16.53,0.1,continuous log
AST-02,234.8,16.53,0.1,continuous log
AST-02,235,16.53,0.1,continuous log
AST-02,235.2,16.56,0.1,continuous log
AST-02,235.4,16.56,0.1,continuous log
AST-02,235.6,16.6,0.1,continuous log
AST-02,235.8,16.56,0.1,continuous log
AST-02,236,16.56,0.1,continuous log
AST-02,236.2,16.56,0.1,continuous log
AST-02,236.4,16.56,0.1,continuous log
AST-02,236.6,16.6,0.1,continuous log
AST-02,236.8,16.63,0.1,continuous log
AST-02,237,16.56,0.1,continuous log
AST-02,237.2,16.56,0.1,continuous log
AST-02,237.4,16.56,0.1,continuous log
AST-02,237.6,16.56,0.1,continuous log
AST-02,237.8,16.66,0.1,continuous log
AST-02,238,16.71,0.1,continuous log
AST-02,238.2,16.69,0.1,continuous log
